job_execution_id	job_data_raw_id	assay_id	target_id	molecule_id	cs_id	relation	standard_units	standard_value	activity_type	inchi	inchikey	smiles	ro5violations	target_organism	pmid	full_mwt	compound_pref_label	assay_description	target_title	
15	170934	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2077077	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL481	http://ops.rsc.org/OPS536980			null	Activity	InChI=1S/C33H38N4O6/c1-3-22-23-16-21(43-32(40)36-14-10-20(11-15-36)35-12-6-5-7-13-35)8-9-27(23)34-29-24(22)18-37-28(29)17-26-25(30(37)38)19-42-31(39)33(26,41)4-2/h8-9,16-17,20,41H,3-7,10-15,18-19H2,1-2H3/t33-/m0/s1	UWKQSNNFCGGAFS-XIFFEERXSA-N	CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7	2.000	Homo sapiens	http://identifiers.org/pubmed/11309344	586.678		TP_TRANSPORTER: increase of cytotoxicity by GF120918 in MX3 cells	ATP-binding cassette sub-family G member 2	
15	171397	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL939284	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL410316	http://ops.rsc.org/OPS990633	=	%	274.500	Activity	InChI=1S/C22H25N3O3/c1-12(2)9-18-20-15(14-7-6-13(28-3)10-16(14)23-20)11-19-21(26)24-8-4-5-17(24)22(27)25(18)19/h6-7,9-10,17-19,23H,4-5,8,11H2,1-3H3/t17-,18-,19-/m0/s1	DBEYVIGIPJSTOR-FHWLQOOXSA-N	CC(=C[C@H]1C2=C(C[C@@H]3N1C(=O)[C@@H]4CCCN4C3=O)C5=C(N2)C=C(C=C5)OC)C	0.000	Homo sapiens	http://identifiers.org/pubmed/17964170	379.452		Inhibition of human BCRP mediated mitoxantrone accumulation in mitoxantrone resistant MCF7 cells at 10 uM by flow cytometry	ATP-binding cassette sub-family G member 2	
15	171142	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2077541	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL494753	http://ops.rsc.org/OPS85206			null	Activity	InChI=1S/C18H22O5S/c1-18-9-8-14-13-5-3-12(23-24(20,21)22)10-11(13)2-4-15(14)16(18)6-7-17(18)19/h3,5,10,14-16H,2,4,6-9H2,1H3,(H,20,21,22)/t14-,15-,16+,18+/m1/s1	JKKFKPJIXZFSSB-CBZIJGRNSA-N	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/15901800	350.429		TP_TRANSPORTER: Transepithelial Transport (basal to apical) in OATP1B1/BCRP double transfected MDCKII cells	ATP-binding cassette sub-family G member 2	
15	171052	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2075610	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL837	http://ops.rsc.org/OPS1388838	=	%	40.000	Activity	InChI=1S/C22H20N2O5/c1-3-12-13-7-11(25)5-6-17(13)23-19-14(12)9-24-18(19)8-16-15(20(24)26)10-29-21(27)22(16,28)4-2/h5-8,25,28H,3-4,9-10H2,1-2H3/t22-/m0/s1	FJHBVJOVLFPMQE-QFIPXVFZSA-N	CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)O	0.000	Homo sapiens	http://identifiers.org/pubmed/12920197	392.405		TP_TRANSPORTER: inhibition of E1S uptake by 7-ethyl-10-hydroxycamptothecin at a concentration of 20uM in membrane vesicle from BCRP-expressing K562 cells	ATP-binding cassette sub-family G member 2	
15	171005	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076053	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1525298	http://ops.rsc.org/OPS208082			null	Activity	InChI=1S/C24H28O4/c1-5-21(17-9-13-19(14-10-17)27-23(25)7-3)22(6-2)18-11-15-20(16-12-18)28-24(26)8-4/h9-16H,5-8H2,1-4H3/b22-21+	VZMLEMYJUIIHNF-QURGRASLSA-N	CC/C(=C(/CC)\C1=CC=C(C=C1)OC(=O)CC)/C2=CC=C(C=C2)OC(=O)CC	1.000	Homo sapiens	http://identifiers.org/pubmed/12533678	380.477		TP_TRANSPORTER: inhibition of topotecan uptake in BCRP-expressing K562 cells	ATP-binding cassette sub-family G member 2	
15	170950	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076243	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL150	http://ops.rsc.org/OPS1392479			null	Activity	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H	IYRMWMYZSQPJKC-UHFFFAOYSA-N	C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/15205350	286.236		TP_TRANSPORTER: drug resistance (SN-38) in BCRP-expressing K562 cells	ATP-binding cassette sub-family G member 2	
15	171037	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2077075	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1697724	http://ops.rsc.org/OPS345072			null	Activity	InChI=1S/C24H32O8/c1-24-9-8-14-13-5-3-12(25)10-11(13)2-4-15(14)16(24)6-7-17(24)31-23-20(28)18(26)19(27)21(32-23)22(29)30/h3,5,10,14-21,23,25-28H,2,4,6-9H2,1H3,(H,29,30)/t14-,15-,16+,17+,18+,19+,20-,21+,23-,24+/m1/s1	MTKNDAQYHASLID-QXYWQCSFSA-N	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)CCC5=C3C=CC(=C5)O	1.000	Homo sapiens	http://identifiers.org/pubmed/12874005	448.506		TP_TRANSPORTER: uptake (vesicle) in membrane vesicle from ABCG2-R482-expressing HEK293 cells	ATP-binding cassette sub-family G member 2	
15	171086	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2078552	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL469654	http://ops.rsc.org/OPS1324134			null	Activity	InChI=1S/C21H22O10/c22-8-16-18(26)19(27)20(28)21(31-16)29-11-5-12(24)17-13(25)7-14(30-15(17)6-11)9-1-3-10(23)4-2-9/h1-6,14,16,18-24,26-28H,7-8H2/t14-,16+,18+,19-,20+,21+/m0/s1	DLIKSSGEMUFQOK-SFTVRKLSSA-N	C1[C@H](OC2=CC(=CC(=C2C1=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C4=CC=C(C=C4)O	2.000	Homo sapiens	http://identifiers.org/pubmed/15205350	434.393		TP_TRANSPORTER: drug resistance (Mitoxantrone) in BCRP-expressing K562 cells	ATP-binding cassette sub-family G member 2	
15	171062	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2078553	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL103	http://ops.rsc.org/OPS309248			null	Activity	InChI=1S/C21H30O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h12,16-19H,4-11H2,1-3H3/t16-,17+,18-,19-,20-,21+/m0/s1	RJKFOVLPORLFTN-LEKSSAKUSA-N	CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C	0.000	Homo sapiens	http://identifiers.org/pubmed/12668685	314.462		TP_TRANSPORTER: ATPase assay in membrane vesicle from BCRP-expressing Lactococcus lactis cells	ATP-binding cassette sub-family G member 2	
15	171710	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL1743158	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL58	http://ops.rsc.org/OPS540527			null	Activity	InChI=1S/C22H28N4O6/c27-11-9-23-5-7-25-13-1-2-14(26-8-6-24-10-12-28)18-17(13)21(31)19-15(29)3-4-16(30)20(19)22(18)32/h1-4,23-30H,5-12H2	KKZJGLLVHKMTCM-UHFFFAOYSA-N	C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO	2.000	Homo sapiens	http://identifiers.org/pubmed/20190787	444.481		Substrates of transporters of clinical importance in the absorption and disposition of drugs, BCRP	ATP-binding cassette sub-family G member 2	
15	171087	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2078552	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL9352	http://ops.rsc.org/OPS1353356			null	Activity	InChI=1S/C15H12O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-6,13,16-18H,7H2/t13-/m0/s1	FTVWIRXFELQLPI-ZDUSSCGKSA-N	C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O	0.000	Homo sapiens	http://identifiers.org/pubmed/15205350	272.253		TP_TRANSPORTER: drug resistance (Mitoxantrone) in BCRP-expressing K562 cells	ATP-binding cassette sub-family G member 2	
15	170970	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076837	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL399121	http://ops.rsc.org/OPS968456			null	Activity	InChI=1S/C16H14O6/c1-21-13-3-2-8(4-10(13)18)14-7-12(20)16-11(19)5-9(17)6-15(16)22-14/h2-6,14,17-19H,7H2,1H3/t14-/m0/s1	AIONOLUJZLIMTK-AWEZNQCLSA-N	COC1=C(C=C(C=C1)[C@@H]2CC(=O)C3=C(C=C(C=C3O2)O)O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/15102949	302.279		TP_TRANSPORTER: increase in mitoxantrone intracellular accumulation (Mitoxantrone: 100 uM, Hesperetin: 50 uM) in BCRP-expressing MCF-7 cells	ATP-binding cassette sub-family G member 2	
15	170985	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076822	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL150	http://ops.rsc.org/OPS1392479			null	Activity	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H	IYRMWMYZSQPJKC-UHFFFAOYSA-N	C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/15102949	286.236		TP_TRANSPORTER: increase in mitoxantrone intracellular accumulation (Mitoxantrone: 20 uM, Kaempferol: 50 uM) in BCRP-expressing NCI-H460 cells	ATP-binding cassette sub-family G member 2	
15	171009	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076473	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1405	http://ops.rsc.org/OPS608219			null	Activity	InChI=1S/C18H22O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3,5,10,14-16,19H,2,4,6-9H2,1H3/t14-,15-,16+,18+/m1/s1	DNXHEGUUPJUMQT-CBZIJGRNSA-N	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O	0.000	Homo sapiens	http://identifiers.org/pubmed/15205350	270.366		TP_TRANSPORTER: inhibition of topotecan uptake (Topotecan: 20 uM) in BCRP-expressing K562 cells	ATP-binding cassette sub-family G member 2	
15	171279	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL3095245	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL118812	http://ops.rsc.org/OPS1501512			null	Activity	InChI=1S/C20H14N4O2/c25-24(26)16-10-6-9-15(13-16)21-20-17-11-4-5-12-18(17)22-19(23-20)14-7-2-1-3-8-14/h1-13H,(H,21,22,23)	KBEUKMLEXDGSBY-UHFFFAOYSA-N	C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=CC=C4)[N+](=O)[O-]	0.000	Homo sapiens	http://identifiers.org/pubmed/24184213	342.351		Reversal of human BCRP-mediated multidrug resistant in MDCK2 cells assessed as increase of SN-38-induced cytotoxicity at 1 to 5 uM after 72 hrs by MTT assay	ATP-binding cassette sub-family G member 2	
15	170983	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076824	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL44	http://ops.rsc.org/OPS324278			null	Activity	InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)11-7-20-13-6-10(17)5-12(18)14(13)15(11)19/h1-7,16-18H	TZBJGXHYKVUXJN-UHFFFAOYSA-N	C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/15102949	270.237		TP_TRANSPORTER: increase in mitoxantrone intracellular accumulation (Mitoxantrone: 20 uM, Genistein: 50 uM) in BCRP-expressing NCI-H460 cells	ATP-binding cassette sub-family G member 2	
15	170961	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2075865	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1628111	http://ops.rsc.org/OPS17026			null	Activity	InChI=1S/C18H24O5S/c1-18-9-8-14-13-5-3-12(23-24(20,21)22)10-11(13)2-4-15(14)16(18)6-7-17(18)19/h3,5,10,14-17,19H,2,4,6-9H2,1H3,(H,20,21,22)/t14-,15-,16+,17+,18+/m1/s1	QZIGLSSUDXBTLJ-ZBRFXRBCSA-N	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)OS(=O)(=O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/12920197	352.445		TP_TRANSPORTER: efflux in BCRP-expressing LLC-PK1 cells	ATP-binding cassette sub-family G member 2	
15	171044	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076809	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2074599	http://ops.rsc.org/OPS1637094			null	Activity	InChI=1S/C22H25N3O7S/c1-9-12(7-11-5-4-6-24-8-11)13-19(33-22(23-3)25-13)10(2)17(9)31-21-16(28)14(26)15(27)18(32-21)20(29)30/h4-6,8,14-16,18,21,26-28H,7H2,1-3H3,(H,23,25)(H,29,30)/t14-,15-,16+,18-,21+/m0/s1	RJBKVKVYNJTHJS-DQSYDGHTSA-N	CC1=C(C2=C(C(=C1O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O)C)SC(=N2)NC)CC4=CN=CC=C4	2.000	Homo sapiens	http://identifiers.org/pubmed/12682043	475.515		TP_TRANSPORTER: uptake (vesicle) in membrane vesicles from ABCG2-expressing P388 cells	ATP-binding cassette sub-family G member 2	
15	171337	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL919516	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL376240	http://ops.rsc.org/OPS940455	=	%	55.000	Activity	InChI=1S/C17H12O6/c1-7-9(18)6-11-13(14(7)19)15(20)12-8-4-2-3-5-10(8)23-17(21)16(12)22-11/h2-6,17-19,21H,1H3	YVVDYYFGAWQOGB-UHFFFAOYSA-N	CC1=C(C2=C(C=C1O)OC3=C(C2=O)C4=CC=CC=C4OC3O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/17341062	312.274		Inhibition of BCRP expressed in human HEK293 cells assessed as maximal mitoxantrone accumulation at 10 uM relative control	ATP-binding cassette sub-family G member 2	
15	171339	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL919517	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL222154	http://ops.rsc.org/OPS1626869	=	%	15.000	Activity	InChI=1S/C16H10O6/c1-6-9(18)5-11-13(14(6)19)15(20)12-8-3-2-7(17)4-10(8)21-16(12)22-11/h2-5,17-19H,1H3	VFQLMNAQFHUZBA-UHFFFAOYSA-N	CC1=C(C2=C(C=C1O)OC3=C(C2=O)C4=C(O3)C=C(C=C4)O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/17341062	298.247		Inhibition of BCRP expressed in human HEK293 cells assessed as maximal mitoxantrone accumulation at 20 uM relative control	ATP-binding cassette sub-family G member 2	
15	171080	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076475	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL410316	http://ops.rsc.org/OPS990633			null	Activity	InChI=1S/C22H25N3O3/c1-12(2)9-18-20-15(14-7-6-13(28-3)10-16(14)23-20)11-19-21(26)24-8-4-5-17(24)22(27)25(18)19/h6-7,9-10,17-19,23H,4-5,8,11H2,1-3H3/t17-,18-,19-/m0/s1	DBEYVIGIPJSTOR-FHWLQOOXSA-N	CC(=C[C@H]1C2=C(C[C@@H]3N1C(=O)[C@@H]4CCCN4C3=O)C5=C(N2)C=C(C=C5)OC)C	0.000	Homo sapiens	http://identifiers.org/pubmed/12920197	379.452		TP_TRANSPORTER: drug resistance in BCRP-expressing LLC-PK1 cells	ATP-binding cassette sub-family G member 2	
15	171304	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL3111893	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2011288	http://ops.rsc.org/OPS594173	=	%	100.500	Activity	InChI=1S/C28H23BrN2O5/c1-34-20-9-10-22-21(13-20)18(15-31-22)11-12-30-28(33)26-14-23(32)27-24(3-2-4-25(27)36-26)35-16-17-5-7-19(29)8-6-17/h2-10,13-15,31H,11-12,16H2,1H3,(H,30,33)	YOURSKBAKQLDQW-UHFFFAOYSA-N	COC1=CC2=C(C=C1)NC=C2CCNC(=O)C3=CC(=O)C4=C(O3)C=CC=C4OCC5=CC=C(C=C5)Br	1.000	Homo sapiens	http://identifiers.org/pubmed/24304387	547.397		Binding affinity to ABCG2 (unknown origin) expressed in HEK293 cells assessed as modulation of 5D3 binding at 2 uM after 45 mins by flow cytometric analysis relative to Ko143	ATP-binding cassette sub-family G member 2	
15	171395	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL939283	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL138662	http://ops.rsc.org/OPS1502652	=	%	348.600	Activity	InChI=1S/C17H15ClO3/c1-20-14-8-9-15(17(11-14)21-2)16(19)10-5-12-3-6-13(18)7-4-12/h3-11H,1-2H3/b10-5+	SIPIMPITDGVGQS-BJMVGYQFSA-N	COC1=CC(=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)Cl)OC	0.000	Homo sapiens	http://identifiers.org/pubmed/17964170	302.752		Inhibition of human BCRP mediated mitoxantrone accumulation in mitoxantrone resistant MCF7 cells at 5 uM by flow cytometry	ATP-binding cassette sub-family G member 2	
15	171439	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL974469	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL428402	http://ops.rsc.org/OPS1022506			null	Activity	InChI=1S/C34H30N4O2/c39-33(28-21-26-8-3-5-11-31(26)35-22-28)37-32-12-6-4-10-30(32)34(40)36-29-15-13-24(14-16-29)17-19-38-20-18-25-7-1-2-9-27(25)23-38/h1-16,21-22H,17-20,23H2,(H,36,40)(H,37,39)	JCKRZMGEVAGHHV-UHFFFAOYSA-N	C1CN(CC2=CC=CC=C21)CCC3=CC=C(C=C3)NC(=O)C4=CC=CC=C4NC(=O)C5=CC6=CC=CC=C6N=C5	2.000	Homo sapiens	http://identifiers.org/pubmed/18678495	526.628		Inhibition of ABCG2 in human mitoxantrone-resistant MCF7 cells at 5.6 uM by Hoechst 33342 assay	ATP-binding cassette sub-family G member 2	
15	171012	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2075590	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1665	http://ops.rsc.org/OPS1104179			null	Activity	InChI=1S/C12H15N3O3S/c1-3-6-19(17)8-4-5-9-10(7-8)14-11(13-9)15-12(16)18-2/h4-5,7H,3,6H2,1-2H3,(H2,13,14,15,16)	VXTGHWHFYNYFFV-UHFFFAOYSA-N	CCC[S+](C1=CC2=C(C=C1)NC(=N2)NC(=O)OC)[O-]	null	Homo sapiens	http://identifiers.org/pubmed/15703302	281.331		TP_TRANSPORTER: transepithelial transport (basal to apical) in BCRP-expressing MDCKII cells	ATP-binding cassette sub-family G member 2	
15	170925	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076845	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL84	http://ops.rsc.org/OPS1068597			null	Activity	InChI=1S/C23H23N3O5/c1-4-23(30)16-8-18-20-12(9-26(18)21(28)15(16)11-31-22(23)29)7-13-14(10-25(2)3)19(27)6-5-17(13)24-20/h5-8,27,30H,4,9-11H2,1-3H3/t23-/m0/s1	UCFGDBYHRUNTLO-QHCPKHFHSA-N	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O	0.000	Homo sapiens	http://identifiers.org/pubmed/11309344	421.446		TP_TRANSPORTER: increase in intracellular accumulation by GF120918 in T8 cell	ATP-binding cassette sub-family G member 2	
15	171067	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2075867	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL941	http://ops.rsc.org/OPS597555			null	Activity	InChI=1S/C29H31N7O/c1-21-5-10-25(18-27(21)34-29-31-13-11-26(33-29)24-4-3-12-30-19-24)32-28(37)23-8-6-22(7-9-23)20-36-16-14-35(2)15-17-36/h3-13,18-19H,14-17,20H2,1-2H3,(H,32,37)(H,31,33,34)	KTUFNOKKBVMGRW-UHFFFAOYSA-N	CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5	0.000	Homo sapiens	http://identifiers.org/pubmed/15251980	493.603		TP_TRANSPORTER: cell accumulation/inhibition study by Ko-143 efflux in BCRP-expressing HEK293 cells	ATP-binding cassette sub-family G member 2	
15	171392	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL939283	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL58	http://ops.rsc.org/OPS540527	=	%	100.000	Activity	InChI=1S/C22H28N4O6/c27-11-9-23-5-7-25-13-1-2-14(26-8-6-24-10-12-28)18-17(13)21(31)19-15(29)3-4-16(30)20(19)22(18)32/h1-4,23-30H,5-12H2	KKZJGLLVHKMTCM-UHFFFAOYSA-N	C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO	2.000	Homo sapiens	http://identifiers.org/pubmed/17964170	444.481		Inhibition of human BCRP mediated mitoxantrone accumulation in mitoxantrone resistant MCF7 cells at 5 uM by flow cytometry	ATP-binding cassette sub-family G member 2	
15	171093	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2075604	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1144	http://ops.rsc.org/OPS1372196	=	%	76.000	Activity	InChI=1S/C23H36O7/c1-4-13(2)23(29)30-20-11-17(25)9-15-6-5-14(3)19(22(15)20)8-7-16(24)10-18(26)12-21(27)28/h5-6,9,13-14,16-20,22,24-26H,4,7-8,10-12H2,1-3H3,(H,27,28)/t13-,14-,16+,17+,18+,19-,20-,22-/m0/s1	TUZYXOIXSAXUGO-PZAWKZKUSA-N	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/12682043	424.528		TP_TRANSPORTER: inhibition of E1S uptake by Pravastatin at a concentration of 200uM in membrane vesicles from ABCG2-expressing P388 cells	ATP-binding cassette sub-family G member 2	
15	171060	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2078553	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL386630	http://ops.rsc.org/OPS970890			null	Activity	InChI=1S/C19H28O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h11,14-17,21H,3-10H2,1-2H3/t14-,15-,16-,17-,18-,19-/m0/s1	MUMGGOZAMZWBJJ-DYKIIFRCSA-N	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C	0.000	Homo sapiens	http://identifiers.org/pubmed/12668685	288.424		TP_TRANSPORTER: ATPase assay in membrane vesicle from BCRP-expressing Lactococcus lactis cells	ATP-binding cassette sub-family G member 2	
15	170967	http://rdf.ebi.ac.uk/resource/chembl/assay/CHEMBL2076839	http://rdf.ebi.ac.uk/resource/chembl/target/CHEMBL5393	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL31574	http://ops.rsc.org/OPS389327			null	Activity	InChI=1S/C15H10O6/c16-8-2-3-9-12(6-8)21-15(14(20)13(9)19)7-1-4-10(17)11(18)5-7/h1-6,16-18,20H	XHEFDIBZLJXQHF-UHFFFAOYSA-N	C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O	0.000	Homo sapiens	http://identifiers.org/pubmed/15102949	286.236		TP_TRANSPORTER: increase in mitoxantrone intracellular accumulation (Mitoxantrone: 100 uM, Fisetin: 50 uM) in BCRP-expressing MCF-7 cells	ATP-binding cassette sub-family G member 2	
